# LAMMPS data file written by OVITO Pro 3.7.4
724 atoms
1 atom types
0.0 30.5 xlo xhi
0.0 30.0 ylo yhi
0.0 45.0 zlo zhi

Atoms  # full

1 1 1 0.0 1.2297560734 0.0 0.0 0 0 0
2 1 1 0.0 0.0 0.71 0.0 0 0 0
3 1 1 0.0 0.0 2.13 0.0 0 0 0
4 1 1 0.0 1.2297560734 2.84 0.0 0 0 0
5 2 1 0.0 3.6892682201 0.0 0.0 0 0 0
6 2 1 0.0 2.4595121467 0.71 0.0 0 0 0
7 2 1 0.0 2.4595121467 2.13 0.0 0 0 0
8 2 1 0.0 3.6892682201 2.84 0.0 0 0 0
9 3 1 0.0 4.9190242935 0.71 0.0 0 0 0
10 3 1 0.0 4.9190242935 2.13 0.0 0 0 0
11 15 1 0.0 1.2297560734 4.26 0.0 0 0 0
12 15 1 0.0 0.0 4.97 0.0 0 0 0
13 16 1 0.0 3.6892682201 4.26 0.0 0 0 0
14 16 1 0.0 2.4595121467 4.97 0.0 0 0 0
15 17 1 0.0 4.9190242935 4.97 0.0 0 0 0
16 3 1 0.0 6.1487803669 0.0 0.0 0 0 0
17 3 1 0.0 6.1487803669 2.84 0.0 0 0 0
18 4 1 0.0 8.6082925136 0.0 0.0 0 0 0
19 4 1 0.0 7.3785364402 0.71 0.0 0 0 0
20 4 1 0.0 7.3785364402 2.13 0.0 0 0 0
21 4 1 0.0 8.6082925136 2.84 0.0 0 0 0
22 5 1 0.0 11.0678046604 0.0 0.0 0 0 0
23 5 1 0.0 9.838048587 0.71 0.0 0 0 0
24 5 1 0.0 9.838048587 2.13 0.0 0 0 0
25 5 1 0.0 11.0678046604 2.84 0.0 0 0 0
26 17 1 0.0 6.1487803669 4.26 0.0 0 0 0
27 18 1 0.0 8.6082925136 4.26 0.0 0 0 0
28 18 1 0.0 7.3785364402 4.97 0.0 0 0 0
29 19 1 0.0 11.0678046604 4.26 0.0 0 0 0
30 19 1 0.0 9.838048587 4.97 0.0 0 0 0
31 6 1 0.0 13.5273168071 0.0 0.0 0 0 0
32 6 1 0.0 12.2975607337 0.71 0.0 0 0 0
33 6 1 0.0 12.2975607337 2.13 0.0 0 0 0
34 6 1 0.0 13.5273168071 2.84 0.0 0 0 0
35 7 1 0.0 15.9868289539 0.0 0.0 0 0 0
36 7 1 0.0 14.7570728805 0.71 0.0 0 0 0
37 7 1 0.0 14.7570728805 2.13 0.0 0 0 0
38 7 1 0.0 15.9868289539 2.84 0.0 0 0 0
39 8 1 0.0 17.2165850272 0.71 0.0 0 0 0
40 8 1 0.0 17.2165850272 2.13 0.0 0 0 0
41 20 1 0.0 13.5273168071 4.26 0.0 0 0 0
42 20 1 0.0 12.2975607337 4.97 0.0 0 0 0
43 21 1 0.0 15.9868289539 4.26 0.0 0 0 0
44 21 1 0.0 14.7570728805 4.97 0.0 0 0 0
45 22 1 0.0 17.2165850272 4.97 0.0 0 0 0
46 8 1 0.0 18.4463411006 0.0 0.0 0 0 0
47 8 1 0.0 18.4463411006 2.84 0.0 0 0 0
48 9 1 0.0 20.9058532474 0.0 0.0 0 0 0
49 9 1 0.0 19.676097174 0.71 0.0 0 0 0
50 9 1 0.0 19.676097174 2.13 0.0 0 0 0
51 9 1 0.0 20.9058532474 2.84 0.0 0 0 0
52 10 1 0.0 23.3653653941 0.0 0.0 0 0 0
53 10 1 0.0 22.1356093207 0.71 0.0 0 0 0
54 10 1 0.0 22.1356093207 2.13 0.0 0 0 0
55 10 1 0.0 23.3653653941 2.84 0.0 0 0 0
56 22 1 0.0 18.4463411006 4.26 0.0 0 0 0
57 23 1 0.0 20.9058532474 4.26 0.0 0 0 0
58 23 1 0.0 19.676097174 4.97 0.0 0 0 0
59 24 1 0.0 23.3653653941 4.26 0.0 0 0 0
60 24 1 0.0 22.1356093207 4.97 0.0 0 0 0
61 11 1 0.0 25.8248775409 0.0 0.0 0 0 0
62 11 1 0.0 24.5951214675 0.71 0.0 0 0 0
63 11 1 0.0 24.5951214675 2.13 0.0 0 0 0
64 11 1 0.0 25.8248775409 2.84 0.0 0 0 0
65 12 1 0.0 28.2843896876 0.0 0.0 0 0 0
66 12 1 0.0 27.0546336142 0.71 0.0 0 0 0
67 12 1 0.0 27.0546336142 2.13 0.0 0 0 0
68 12 1 0.0 28.2843896876 2.84 0.0 0 0 0
69 13 1 0.0 29.514145761 0.71 0.0 0 0 0
70 13 1 0.0 29.514145761 2.13 0.0 0 0 0
71 25 1 0.0 25.8248775409 4.26 0.0 0 0 0
72 25 1 0.0 24.5951214675 4.97 0.0 0 0 0
73 26 1 0.0 28.2843896876 4.26 0.0 0 0 0
74 26 1 0.0 27.0546336142 4.97 0.0 0 0 0
75 27 1 0.0 29.514145761 4.97 0.0 0 0 0
76 15 1 0.0 0.0 6.39 0.0 0 0 0
77 15 1 0.0 1.2297560734 7.1 0.0 0 0 0
78 16 1 0.0 2.4595121467 6.39 0.0 0 0 0
79 16 1 0.0 3.6892682201 7.1 0.0 0 0 0
80 17 1 0.0 4.9190242935 6.39 0.0 0 0 0
81 29 1 0.0 1.2297560734 8.52 0.0 0 0 0
82 29 1 0.0 0.0 9.23 0.0 0 0 0
83 29 1 0.0 0.0 10.65 0.0 0 0 0
84 29 1 0.0 1.2297560734 11.36 0.0 0 0 0
85 30 1 0.0 3.6892682201 8.52 0.0 0 0 0
86 30 1 0.0 2.4595121467 9.23 0.0 0 0 0
87 30 1 0.0 2.4595121467 10.65 0.0 0 0 0
88 30 1 0.0 3.6892682201 11.36 0.0 0 0 0
89 31 1 0.0 4.9190242935 9.23 0.0 0 0 0
90 31 1 0.0 4.9190242935 10.65 0.0 0 0 0
91 17 1 0.0 6.1487803669 7.1 0.0 0 0 0
92 18 1 0.0 7.3785364402 6.39 0.0 0 0 0
93 18 1 0.0 8.6082925136 7.1 0.0 0 0 0
94 19 1 0.0 9.838048587 6.39 0.0 0 0 0
95 19 1 0.0 11.0678046604 7.1 0.0 0 0 0
96 31 1 0.0 6.1487803669 8.52 0.0 0 0 0
97 31 1 0.0 6.1487803669 11.36 0.0 0 0 0
98 32 1 0.0 8.6082925136 8.52 0.0 0 0 0
99 32 1 0.0 7.3785364402 9.23 0.0 0 0 0
100 32 1 0.0 7.3785364402 10.65 0.0 0 0 0
101 32 1 0.0 8.6082925136 11.36 0.0 0 0 0
102 33 1 0.0 11.0678046604 8.52 0.0 0 0 0
103 33 1 0.0 9.838048587 9.23 0.0 0 0 0
104 33 1 0.0 9.838048587 10.65 0.0 0 0 0
105 33 1 0.0 11.0678046604 11.36 0.0 0 0 0
106 20 1 0.0 12.2975607337 6.39 0.0 0 0 0
107 20 1 0.0 13.5273168071 7.1 0.0 0 0 0
108 21 1 0.0 14.7570728805 6.39 0.0 0 0 0
109 21 1 0.0 15.9868289539 7.1 0.0 0 0 0
110 22 1 0.0 17.2165850272 6.39 0.0 0 0 0
111 34 1 0.0 13.5273168071 8.52 0.0 0 0 0
112 34 1 0.0 12.2975607337 9.23 0.0 0 0 0
113 34 1 0.0 12.2975607337 10.65 0.0 0 0 0
114 34 1 0.0 13.5273168071 11.36 0.0 0 0 0
115 35 1 0.0 15.9868289539 8.52 0.0 0 0 0
116 35 1 0.0 14.7570728805 9.23 0.0 0 0 0
117 35 1 0.0 14.7570728805 10.65 0.0 0 0 0
118 35 1 0.0 15.9868289539 11.36 0.0 0 0 0
119 36 1 0.0 17.2165850272 9.23 0.0 0 0 0
120 36 1 0.0 17.2165850272 10.65 0.0 0 0 0
121 22 1 0.0 18.4463411006 7.1 0.0 0 0 0
122 23 1 0.0 19.676097174 6.39 0.0 0 0 0
123 23 1 0.0 20.9058532474 7.1 0.0 0 0 0
124 24 1 0.0 22.1356093207 6.39 0.0 0 0 0
125 24 1 0.0 23.3653653941 7.1 0.0 0 0 0
126 36 1 0.0 18.4463411006 8.52 0.0 0 0 0
127 36 1 0.0 18.4463411006 11.36 0.0 0 0 0
128 37 1 0.0 20.9058532474 8.52 0.0 0 0 0
129 37 1 0.0 19.676097174 9.23 0.0 0 0 0
130 37 1 0.0 19.676097174 10.65 0.0 0 0 0
131 37 1 0.0 20.9058532474 11.36 0.0 0 0 0
132 38 1 0.0 23.3653653941 8.52 0.0 0 0 0
133 38 1 0.0 22.1356093207 9.23 0.0 0 0 0
134 38 1 0.0 22.1356093207 10.65 0.0 0 0 0
135 38 1 0.0 23.3653653941 11.36 0.0 0 0 0
136 25 1 0.0 24.5951214675 6.39 0.0 0 0 0
137 25 1 0.0 25.8248775409 7.1 0.0 0 0 0
138 26 1 0.0 27.0546336142 6.39 0.0 0 0 0
139 26 1 0.0 28.2843896876 7.1 0.0 0 0 0
140 27 1 0.0 29.514145761 6.39 0.0 0 0 0
141 39 1 0.0 25.8248775409 8.52 0.0 0 0 0
142 39 1 0.0 24.5951214675 9.23 0.0 0 0 0
143 39 1 0.0 24.5951214675 10.65 0.0 0 0 0
144 39 1 0.0 25.8248775409 11.36 0.0 0 0 0
145 40 1 0.0 28.2843896876 8.52 0.0 0 0 0
146 40 1 0.0 27.0546336142 9.23 0.0 0 0 0
147 40 1 0.0 27.0546336142 10.65 0.0 0 0 0
148 40 1 0.0 28.2843896876 11.36 0.0 0 0 0
149 41 1 0.0 29.514145761 9.23 0.0 0 0 0
150 41 1 0.0 29.514145761 10.65 0.0 0 0 0
151 43 1 0.0 1.2297560734 12.78 0.0 0 0 0
152 43 1 0.0 0.0 13.49 0.0 0 0 0
153 43 1 0.0 0.0 14.91 0.0 0 0 0
154 43 1 0.0 1.2297560734 15.62 0.0 0 0 0
155 44 1 0.0 3.6892682201 12.78 0.0 0 0 0
156 44 1 0.0 2.4595121467 13.49 0.0 0 0 0
157 44 1 0.0 2.4595121467 14.91 0.0 0 0 0
158 44 1 0.0 3.6892682201 15.62 0.0 0 0 0
159 45 1 0.0 4.9190242935 13.49 0.0 0 0 0
160 45 1 0.0 4.9190242935 14.91 0.0 0 0 0
161 57 1 0.0 1.2297560734 17.04 0.0 0 0 0
162 57 1 0.0 0.0 17.75 0.0 0 0 0
163 58 1 0.0 3.6892682201 17.04 0.0 0 0 0
164 58 1 0.0 2.4595121467 17.75 0.0 0 0 0
165 59 1 0.0 4.9190242935 17.75 0.0 0 0 0
166 45 1 0.0 6.1487803669 12.78 0.0 0 0 0
167 45 1 0.0 6.1487803669 15.62 0.0 0 0 0
168 46 1 0.0 8.6082925136 12.78 0.0 0 0 0
169 46 1 0.0 7.3785364402 13.49 0.0 0 0 0
170 46 1 0.0 7.3785364402 14.91 0.0 0 0 0
171 46 1 0.0 8.6082925136 15.62 0.0 0 0 0
172 47 1 0.0 11.0678046604 12.78 0.0 0 0 0
173 47 1 0.0 9.838048587 13.49 0.0 0 0 0
174 47 1 0.0 9.838048587 14.91 0.0 0 0 0
175 47 1 0.0 11.0678046604 15.62 0.0 0 0 0
176 59 1 0.0 6.1487803669 17.04 0.0 0 0 0
177 60 1 0.0 8.6082925136 17.04 0.0 0 0 0
178 60 1 0.0 7.3785364402 17.75 0.0 0 0 0
179 61 1 0.0 11.0678046604 17.04 0.0 0 0 0
180 61 1 0.0 9.838048587 17.75 0.0 0 0 0
181 48 1 0.0 13.5273168071 12.78 0.0 0 0 0
182 48 1 0.0 12.2975607337 13.49 0.0 0 0 0
183 48 1 0.0 12.2975607337 14.91 0.0 0 0 0
184 48 1 0.0 13.5273168071 15.62 0.0 0 0 0
185 49 1 0.0 15.9868289539 12.78 0.0 0 0 0
186 49 1 0.0 14.7570728805 13.49 0.0 0 0 0
187 49 1 0.0 14.7570728805 14.91 0.0 0 0 0
188 49 1 0.0 15.9868289539 15.62 0.0 0 0 0
189 50 1 0.0 17.2165850272 13.49 0.0 0 0 0
190 50 1 0.0 17.2165850272 14.91 0.0 0 0 0
191 62 1 0.0 13.5273168071 17.04 0.0 0 0 0
192 62 1 0.0 12.2975607337 17.75 0.0 0 0 0
193 63 1 0.0 15.9868289539 17.04 0.0 0 0 0
194 63 1 0.0 14.7570728805 17.75 0.0 0 0 0
195 64 1 0.0 17.2165850272 17.75 0.0 0 0 0
196 50 1 0.0 18.4463411006 12.78 0.0 0 0 0
197 50 1 0.0 18.4463411006 15.62 0.0 0 0 0
198 51 1 0.0 20.9058532474 12.78 0.0 0 0 0
199 51 1 0.0 19.676097174 13.49 0.0 0 0 0
200 51 1 0.0 19.676097174 14.91 0.0 0 0 0
201 51 1 0.0 20.9058532474 15.62 0.0 0 0 0
202 52 1 0.0 23.3653653941 12.78 0.0 0 0 0
203 52 1 0.0 22.1356093207 13.49 0.0 0 0 0
204 52 1 0.0 22.1356093207 14.91 0.0 0 0 0
205 52 1 0.0 23.3653653941 15.62 0.0 0 0 0
206 64 1 0.0 18.4463411006 17.04 0.0 0 0 0
207 65 1 0.0 20.9058532474 17.04 0.0 0 0 0
208 65 1 0.0 19.676097174 17.75 0.0 0 0 0
209 66 1 0.0 23.3653653941 17.04 0.0 0 0 0
210 66 1 0.0 22.1356093207 17.75 0.0 0 0 0
211 53 1 0.0 25.8248775409 12.78 0.0 0 0 0
212 53 1 0.0 24.5951214675 13.49 0.0 0 0 0
213 53 1 0.0 24.5951214675 14.91 0.0 0 0 0
214 53 1 0.0 25.8248775409 15.62 0.0 0 0 0
215 54 1 0.0 28.2843896876 12.78 0.0 0 0 0
216 54 1 0.0 27.0546336142 13.49 0.0 0 0 0
217 54 1 0.0 27.0546336142 14.91 0.0 0 0 0
218 54 1 0.0 28.2843896876 15.62 0.0 0 0 0
219 55 1 0.0 29.514145761 13.49 0.0 0 0 0
220 55 1 0.0 29.514145761 14.91 0.0 0 0 0
221 67 1 0.0 25.8248775409 17.04 0.0 0 0 0
222 67 1 0.0 24.5951214675 17.75 0.0 0 0 0
223 68 1 0.0 28.2843896876 17.04 0.0 0 0 0
224 68 1 0.0 27.0546336142 17.75 0.0 0 0 0
225 69 1 0.0 29.514145761 17.75 0.0 0 0 0
226 57 1 0.0 0.0 19.17 0.0 0 0 0
227 57 1 0.0 1.2297560734 19.88 0.0 0 0 0
228 58 1 0.0 2.4595121467 19.17 0.0 0 0 0
229 58 1 0.0 3.6892682201 19.88 0.0 0 0 0
230 59 1 0.0 4.9190242935 19.17 0.0 0 0 0
231 71 1 0.0 1.2297560734 21.3 0.0 0 0 0
232 71 1 0.0 0.0 22.01 0.0 0 0 0
233 71 1 0.0 0.0 23.43 0.0 0 0 0
234 72 1 0.0 3.6892682201 21.3 0.0 0 0 0
235 72 1 0.0 2.4595121467 22.01 0.0 0 0 0
236 72 1 0.0 2.4595121467 23.43 0.0 0 0 0
237 73 1 0.0 4.9190242935 22.01 0.0 0 0 0
238 73 1 0.0 4.9190242935 23.43 0.0 0 0 0
239 59 1 0.0 6.1487803669 19.88 0.0 0 0 0
240 60 1 0.0 7.3785364402 19.17 0.0 0 0 0
241 60 1 0.0 8.6082925136 19.88 0.0 0 0 0
242 61 1 0.0 9.838048587 19.17 0.0 0 0 0
243 61 1 0.0 11.0678046604 19.88 0.0 0 0 0
244 73 1 0.0 6.1487803669 21.3 0.0 0 0 0
245 74 1 0.0 8.6082925136 21.3 0.0 0 0 0
246 74 1 0.0 7.3785364402 22.01 0.0 0 0 0
247 74 1 0.0 7.3785364402 23.43 0.0 0 0 0
248 75 1 0.0 11.0678046604 21.3 0.0 0 0 0
249 75 1 0.0 9.838048587 22.01 0.0 0 0 0
250 75 1 0.0 9.838048587 23.43 0.0 0 0 0
251 62 1 0.0 12.2975607337 19.17 0.0 0 0 0
252 62 1 0.0 13.5273168071 19.88 0.0 0 0 0
253 63 1 0.0 14.7570728805 19.17 0.0 0 0 0
254 63 1 0.0 15.9868289539 19.88 0.0 0 0 0
255 64 1 0.0 17.2165850272 19.17 0.0 0 0 0
256 76 1 0.0 13.5273168071 21.3 0.0 0 0 0
257 76 1 0.0 12.2975607337 22.01 0.0 0 0 0
258 76 1 0.0 12.2975607337 23.43 0.0 0 0 0
259 77 1 0.0 15.9868289539 21.3 0.0 0 0 0
260 77 1 0.0 14.7570728805 22.01 0.0 0 0 0
261 77 1 0.0 14.7570728805 23.43 0.0 0 0 0
262 78 1 0.0 17.2165850272 22.01 0.0 0 0 0
263 78 1 0.0 17.2165850272 23.43 0.0 0 0 0
264 64 1 0.0 18.4463411006 19.88 0.0 0 0 0
265 65 1 0.0 19.676097174 19.17 0.0 0 0 0
266 65 1 0.0 20.9058532474 19.88 0.0 0 0 0
