Time-step Temperature Pxz
525000 254.80213524308013007 -69.319188589444607373
528500 252.47264562775160357 47.868659630258399318
532000 252.39665797300222039 -137.88400121779022811
535500 258.5580836849646289 -37.370568428072466816
539000 259.46035389277597005 -68.335619124421199899
542500 251.89054256600593362 97.95391358753197153
546000 250.47866185259297822 33.503741225178188756
549500 252.98560627552578239 -119.7270510504285852
553000 256.46335198466255179 -47.762818732435917468
556500 252.42626808640335412 3.1708695814077167974
560000 250.95948503681887587 149.76737604512953794
563500 254.699917129822893 36.013974702638250847
567000 251.70777903192342251 -39.736408473109854356
570500 249.83177195890414168 5.2806981584918153416
574000 248.45793173070575222 -117.13807788520121278
577500 251.7519879930271145 -55.190123726467504639
581000 246.24857103419066107 -19.037746828676464617
584500 255.61393945490885926 -113.47765913458658815
588000 252.96730052663411925 -34.805639228965048915
591500 256.88299453977083431 -65.650169451219866801
595000 257.85507772001216154 -32.922479644171723123
598500 254.33071421177086791 -45.028073322769181175
602000 249.19427419774578425 -120.78720618482017812
605500 251.42609947126831571 62.190250682247715019
609000 257.22560717919998297 -68.098191573547822486
612500 252.7372115021595107 12.279814241389559015
616000 259.12090271168824529 29.589450998537010662
619500 255.39278633622271286 -56.262411133207926639
623000 252.86082310749807789 -73.327780350300329815
626500 256.86550596000881796 -23.920232309565598428
630000 257.15723168256727149 34.589423944488899565
633500 255.53180401702488211 -25.993224932380055492
637000 258.25315511952277348 -58.513644009328636741
640500 246.81642203217168685 -108.07168844972311206
644000 264.48574546190218371 -19.268023971197472122
647500 265.35934222387680848 73.218645736901223131
651000 255.57458960537474013 -215.20220406282209069
654500 253.15238368142436798 5.4869581125013962009
658000 252.48371216423498709 -3.4618781874817656785
661500 259.14782221175175891 138.96495512113781956
665000 256.68790274603611579 -141.66342477114412191
668500 251.73837122299971725 -67.023475901182791858
672000 261.97465637636304336 -6.6896722280955911444
675500 247.88903527445836517 -73.215920040750887665
679000 258.29172107307510942 -22.814244568708524241
682500 254.10488202230658317 -11.890188337513075467
686000 246.52178110269971967 -256.34532484705380284
689500 259.4019270014017593 -94.901144625114127962
693000 256.19890257305428349 64.27558094002037592
696500 269.75742391770455697 104.40297111737652358
700000 253.56788289051098673 -31.40615330219996082
703500 262.42184529486365818 39.139481796169590666
707000 260.07640427222509061 -45.584829398514500554
710500 251.33961114586477947 -116.56767956484091542
714000 256.38712267136128276 -128.5327394186285801
717500 262.69393025507935135 19.112286935110255115
721000 257.78640258650881378 -55.797440035466820518
724500 253.9607741557990721 -70.558057757678994903
728000 250.18380151937188316 49.306457273077114678
731500 257.54430341405304716 -76.661186635683591817
735000 255.6370928414999355 26.904604623051259438
738500 260.75090508735110006 23.860346825636280954
742000 262.63645157460325663 -39.109212149663918012
745500 257.57688990736727419 4.2529061844881530519
749000 254.71336057708879252 -54.080565698979270906
752500 254.28967986838543425 50.782218875654848489
756000 250.69348417787344374 15.841859382667957235
759500 255.09586196582071693 -30.35592238800737519
763000 256.68825153885507007 -8.5927828651230004908
766500 245.96823784536516655 -184.00368596105062124
770000 255.75927438907194755 94.146270524673738578
773500 253.01558339485566762 -161.83274770116477725
777000 258.18307613846531012 -13.936631475033120608
780500 248.89511066134542716 -76.26368018068583865
784000 255.92871398527242377 -75.106279831092081167
787500 246.46804944063208609 -9.180652715360059446
791000 249.87588710903852984 -40.81438506250123055
794500 255.93941352276002021 -150.61995800847915916
798000 256.13123751671469108 -181.16395360047951613
801500 252.65514867974340518 96.209408996318600771
805000 249.45629110884792112 67.672660515736154707
808500 250.86723789620899083 -26.268843738194068038
812000 253.75716152240138967 6.1833799376668414638
815500 264.40039478618837165 30.560490810804889605
819000 259.23297368507724059 -76.669308803593921198
822500 248.55835624221734292 22.300896970420222232
826000 255.70432768835308934 -230.38014493808967131
829500 258.05815695580338343 -11.556374985404037403
833000 256.26279952050526845 60.253001695576202223
836500 254.19960857426659118 43.927333892325563625
840000 249.52241116795465814 2.147559903046643015
843500 263.11832127414550087 -148.00675441653115172
847000 256.09351170835174116 -1.7576052478317998329
850500 262.3518304478348 -2.4754666906842190954
854000 251.0675292074073468 -26.758282779348196101
857500 254.32256856451732574 -49.914076503809191365
861000 255.41813315309897803 4.4259951579450715897
864500 251.49504549114072915 -198.00407865254248918
868000 256.79802079156382888 -55.497613810795947131
871500 253.18426454579818596 -91.870911678178813986
875000 253.44537020877803002 8.9802111061842548878
878500 259.12564230457979875 -79.504946712123285124
882000 256.9566186423278964 -39.031239996557530958
885500 253.65475214796754244 -23.230878817825512783
889000 257.79577144395420873 -61.634352669193958718
892500 252.9995660089147691 -91.9143140691439271
896000 263.47033070404876298 -83.467866316155564732
899500 254.73044121091871261 26.353865499320203725
903000 262.21511618744114003 -26.332644426401529358
906500 254.598221560050888 52.982388136302816406
910000 251.3827590128874192 -136.78930782558208534
913500 257.01267565394056192 -81.22278125205046706
917000 253.5279796408993036 70.883158220450511067
920500 253.47442536534006763 6.5466990658292667504
924000 252.49314241810148474 20.976919198438881864
927500 249.86347557955525645 -64.633423931039885701
931000 256.68834785875463922 47.816400532229721421
934500 256.56572252970062209 22.843165528743980985
938000 250.23961745573302551 121.52196430953036099
941500 257.25033956144216063 47.246048503758295567
945000 249.41648530162510156 -285.2602324461012131
948500 257.74429988917324863 -125.6975712163822152
952000 251.9359750011800827 -131.34492370978477993
955500 250.85908108068568367 22.959711182798919538
959000 254.43395891160176348 60.158707846546732867
962500 254.0750809560852872 30.500609387176009335
966000 252.50887121618106335 -26.09731614330499383
969500 258.5996309512710809 -53.451309787144104746
973000 256.512750105350392 57.284588240947137194
976500 263.34743945914846108 -57.476867556715646401
980000 260.76502274097714462 146.39309196260578005
983500 260.87308707945777542 -67.02831104867259171
987000 249.76698182692123851 -6.4126629003376853788
990500 254.00101986352211725 -48.134601282810336897
994000 254.68153105032786243 -19.061553853269746384
997500 257.00796149249339351 -47.756314281180785031
1001000 255.97975555759370536 -21.554166978614414774
1004500 243.99014924318126418 74.478357087418913807
1008000 254.80061906842863095 -24.58941627615787695
1011500 259.12995108951065504 -78.627010619144058978
1015000 256.67256536217422536 -80.310046666978266217
1018500 254.17458521203349164 -80.094355548339422057
1022000 248.54487666518053857 2.4917329516885522445
1025500 258.20739377765926292 45.049277184633027105
1029000 253.00239336166822568 14.947902770423551644
1032500 250.45960634030777214 -243.85693570417001297
1036000 255.3197948099021346 82.505935601071399788
1039500 259.82656928774679272 32.24417803371949276
1043000 250.11914797064420668 -90.307456441294178262
1046500 261.23115771629761639 -31.748174692606927039
1050000 260.16030883675938412 23.421701193179188749
1053500 253.9841098596796769 -95.185047314246091332
1057000 248.05970718937692254 -34.444894645645916853
1060500 254.40357244705737116 -65.878551079326499007
1064000 253.19609273574732811 -64.469020170431434735
1067500 257.25327159832653479 -106.53873506093290757
1071000 261.49466205697444821 53.901905645859770289
1074500 255.95689041064466096 50.902821308234216247
1078000 255.6095089055609435 -27.853610253141322772
1081500 260.9485455012062971 19.006326127558381245
1085000 258.71151611631569267 3.5131127491170195398
1088500 257.4177916180181569 -61.842489707287811029
1092000 249.2461920961186479 -52.107249913619199333
1095500 245.79355079413164731 -181.89145863932921543
1099000 258.77379677306782924 75.964139844121319811
1102500 263.34063772293575312 58.607920184238011529
1106000 262.5920262096678357 -71.939568325853159081
1109500 259.86447096643661325 70.609741939608611005
1113000 250.0381442257663025 -11.212001527903129983
1116500 255.15998911202126465 2.2630757027671175585
1120000 254.78239782116978063 -50.011818947189269124
1123500 255.95084928857127693 43.008282461565215726
1127000 249.86524133715460039 -50.495741466824142663
1130500 261.08722772622991215 26.253969705314005978
1134000 258.49134527514388537 25.691870901805810234
1137500 256.88844201714152859 -143.24998729553033172
1141000 261.60943541040745686 -42.691019964169392154
1144500 253.66318400314301584 62.592239984868697888
1148000 255.35929111840420092 -141.42559257815204887
1151500 252.73438577496392554 -19.613041745276703409
1155000 258.89430584596289009 -57.148928198120316324
1158500 255.9492576430036479 -154.22574764866999431
1162000 251.72012027952285962 -35.692613853784415312
1165500 256.35929688861671139 -4.7166696725724452932
1169000 263.15658624023308221 23.150576740379783303
1172500 257.01728005615950678 -0.0073819386062623469635
1176000 250.9947380633950047 -73.44679633110406769
1179500 251.90464685189763827 43.291630536116365136
1183000 254.38852214555262776 43.546664537605266787
1186500 251.16966983700368132 2.1523563386482695847
1190000 254.00337351658384932 -79.059340337791851994
1193500 253.56832531524202068 -18.677261786086216233
1197000 249.27300402969552806 30.16408877532591859
1200500 245.69038850766028759 77.786652454661506795
1204000 246.97430096921627296 45.895340702674168654
1207500 255.45658825740062525 2.9705486665104121613
1211000 257.65767013777633565 -167.93038476023872363
1214500 255.24981458787263477 -5.5246536399975063603
1218000 258.83357953063944024 -114.779316184918045
1221500 264.71939313444750042 -34.786238200975411416
1225000 254.22192359063075173 -8.571254012597531613
1228500 257.55911573321043306 4.4634076042063712819
1232000 253.30389688031189621 43.969840442559785743
1235500 259.48128664398808496 -109.36499516337455873
1239000 254.22517204744767128 13.599368737179007738
1242500 248.28546825907588413 21.627516731177742315
1246000 257.82902518155412963 106.56669474502727724
1249500 252.24645776438671874 -61.847335527101428454
1253000 255.84992233879074774 -26.143151855062946254
1256500 252.26673512219028339 21.781855055418713363
1260000 254.56396914047431324 -66.262706750015041735
1263500 258.42101210493331109 -68.611233357510428732
1267000 257.15818978488135826 -125.09554807569590196
1270500 259.33456500057980065 -104.01563759205993165
1274000 257.60473592840895662 -96.549702945857816871
1277500 261.64503893659173173 47.131796854755613424
1281000 267.11040079898521071 2.4076716470343764165
1284500 254.63470813187510089 -79.391839342008239555
1288000 254.12447990244231733 25.686120147200757202
1291500 257.24377844939959914 14.592825392095457815
1295000 258.04731130447987653 -149.09751658001732721
1298500 256.07632300260382863 -38.285114428960959287
1302000 256.38566670965246885 14.189740673503477453
1305500 258.72633956983042935 43.225749712409523795
1309000 265.19928449367102985 64.932279174323269899
1312500 253.16788555550661499 43.668201464201786166
1316000 258.82760610318564432 33.366908707901032471
1319500 252.6815124251173188 -105.12552914506295565
1323000 259.13264366878473766 -60.052146542866651657
1326500 263.50686901517298111 125.43044213971568013
1330000 252.37687913340297996 -84.339706877440306698
1333500 249.96005850115750491 -52.002699782847052745
1337000 262.03178525010332578 -191.64525905895320079
1340500 256.73465746438819224 -40.930090241928887451
1344000 253.39127488180909609 -135.84751005699408211
1347500 260.15924762043403007 -48.966989592439787771
1351000 258.84450266828042686 -57.460157878612008631
1354500 243.99688033302226131 -166.45343927040454446
1358000 264.37033001862374704 -106.75116793664251702
1361500 261.69964491462371825 -165.99631985980909121
1365000 253.77262386553852025 103.93429280821158045
1368500 258.71734302005114614 105.28111604593557615
1372000 252.8804738582539926 72.190322510011768031
1375500 256.83450019285822918 53.421328929667993179
1379000 249.25048028402966338 -91.696241951893100008
1382500 259.21496780798929649 -83.68383288062598524
1386000 256.97421351304478776 73.5060684520989156
1389500 248.20876935622712267 4.0920487192098518037
1393000 258.30921829158148739 -47.876391642086161937
1396500 253.26969071217641272 89.054349435180640171
1400000 253.59494188896610467 6.568835460668093873
1403500 253.37643256604664543 56.443115949795434005
1407000 256.32593771448387088 -8.4114045342653440684
1410500 254.82254949918657871 -28.851556964319314602
1414000 252.97051682007534623 61.968226461059394694
1417500 255.12493361670706804 -6.0982691817928449396
1421000 241.64096843406849757 -43.793475449747880646
1424500 255.80037112334545668 21.947332895546885823
1428000 248.08149408531664903 -151.7663565861030861
1431500 251.52042460329448659 -127.84123496308605183
1435000 251.97166564672284039 -11.402759916922203587
1438500 255.58946404239975436 -46.206228537237024057
1442000 252.11354278327829093 -156.17560458035575266
1445500 256.3885811825243195 -83.336298239770684404
1449000 252.4167467557207658 -65.192619973657812693
1452500 253.76351736755574962 -54.216841449815376563
1456000 257.61300724459590583 -36.8151981812614153
1459500 254.3591827582820315 27.683795905620307565
1463000 254.40636851734234369 -69.851341506858815933
1466500 257.92085484417941643 -66.12609130879312147
1470000 255.24201141527819914 -115.02810385395899573
1473500 256.95551322249622217 -31.156136470398628546
1477000 253.28198973554074769 -104.08156066180534083
1480500 254.06389861591901536 -19.00549163334782321
1484000 255.58932368585962536 -22.966760311166087405
1487500 260.31189054720425702 -32.588818662564897011
1491000 258.0903889862156575 15.466599373723457944
1494500 259.33183804027743236 37.894433941899407614
1498000 254.60688799887708456 9.9341389542704714444
1501500 256.3170035970255185 -123.14845809273749921
1505000 250.48088880656584365 -83.748965081273411215
1508500 261.48176368127502656 -154.73920248514525611
1512000 250.76322614372028852 59.908760063438478483
1515500 248.98466042397791398 1.5696006443709291656
1519000 258.42615101301794311 39.208338991113379279
1522500 259.54373377041866888 52.001013693723514564
1526000 256.15379514908590863 5.9801788044596744243
1529500 259.25648593793903274 7.0901786009022575996
1533000 261.02095539657040035 136.69984639984070895
1536500 258.56422941279345196 -119.79233457201272017
1540000 256.05169168418660774 -44.599794447086253513
1543500 253.45457953764844206 34.155115749969809258
1547000 257.98207790714667453 -180.5580819650585056
1550500 257.14080858897210646 -41.49687650468806055
1554000 262.42392009488497706 -20.445397185073982627
1557500 257.98402369903777753 -70.49650505940925882
1561000 251.60968137600480077 -13.693128385376818201
1564500 251.09315150221155477 63.089577306367694121
1568000 255.99012434940317462 -45.377896874601496791
1571500 263.64186780922443631 129.941631666665387
1575000 252.01283908068330675 -0.28263466443056095567
1578500 256.64143951242999719 14.210040178298179114
1582000 254.23937186480495143 70.774419604620234736
1585500 250.04991045140533856 -42.074558117743151797
1589000 261.25202601644377864 -53.793817387637545835
1592500 258.06607521875702105 82.82121139590547898
1596000 247.64443183475719934 59.750868994541811219
1599500 248.91670584330657334 100.24880077417810753
1603000 255.28134200692326772 -4.2241070223909487069
1606500 257.3454608844826339 40.867273100256092278
1610000 250.41673270975965693 125.15278833103663203
1613500 256.35908143163857176 -117.7065488421699655
1617000 253.56952062971720352 -93.768833103625084391
1620500 258.72856887609157184 -56.116671709272033297
1624000 257.57191046233504039 11.200221790721665016
1627500 245.8307313468471591 -30.91379095571149449
1631000 259.37927266239711344 93.735065397934903331
1634500 254.09168000761999906 -85.924348458706489851
1638000 247.88597352840170629 -53.254815704065123327
1641500 251.92023575238394528 38.036301530138977967
1645000 245.35864562947986656 89.753219873750907709
1648500 257.07273259954467903 61.257957064305728068
1652000 253.43901179302781657 14.366476195423075524
1655500 254.22043406854254499 -50.987657678273954787
1659000 255.17872184495956844 -93.601207229355736672
1662500 252.21259013362470114 -38.671633263602330999
1666000 249.64598979830682879 -56.542216182820460801
1669500 255.87621051636318725 51.183696032657195474
1673000 262.34960042597043639 -143.75754515707981795
1676500 254.1169247843515393 103.32668696384149598
1680000 246.67187503365150292 -70.493331393024945442
1683500 252.55404376657341459 -82.444289021447062282
1687000 255.8564889059012728 141.3582641896389589
1690500 255.93507834158245373 42.160472968097103319
1694000 249.55776741468449131 18.587359214419201692
1697500 251.81904309400769648 -104.39637534519334849
1701000 258.57537548754123691 5.9382542381426741684
1704500 256.40373892484143425 84.583075594817017873
1708000 252.96004782040157011 -66.330332048149500679
1711500 255.76146132610108452 104.92810196725885419
1715000 252.84818444591243747 -227.38177207134040714
1718500 257.86906298261959591 29.949057214073583566
1722000 251.80504452818689742 -8.067999046185168055
1725500 249.15953744046353791 -158.52553675308629977
1729000 249.12265503487495266 -9.1839227022163232306
1732500 254.62302783494840241 -113.97824348556285656
1736000 252.55151056255985509 -13.972593305343460557
1739500 250.7620766209489318 25.936699695243017771
1743000 257.98597622362461834 -33.43762330713590103
1746500 257.63279452925337409 24.621972471224012224
1750000 251.42503941658549138 -78.123456706681693618
1753500 257.48576135449042113 -50.099967880761901995
1757000 260.06602352319436022 2.8058672277396494721
1760500 252.27022632378489675 -35.755973115766884973
1764000 253.27283635997576994 -94.176006042766957194
1767500 258.38518532827595209 -108.18007436403834731
1771000 261.91505012111935002 -39.957656508161669251
1774500 250.48365520177191001 -47.671384227234469222
1778000 261.08747322561748661 -84.772691795722153074
1781500 256.62030562755433039 33.357643472260342321
1785000 257.78020126490639541 13.171300225100798897
1788500 251.88104183993533525 118.69293013714481333
1792000 257.28237120452729414 -63.578929122547698682
1795500 257.21106239586907805 -148.21668509326806884
1799000 263.87822577646551281 -121.36527522623750031
1802500 252.1959220254419165 -39.636876593884664999
1806000 259.13589230768855032 21.556015946133584293
1809500 258.36865533479266333 -126.84017478892974395
1813000 257.25702039169453883 -34.330813482356411726
1816500 262.17753121043324427 41.60068011313814651
1820000 261.85661046574853117 -50.223624462903700305
1823500 256.91126339066249784 34.202184880705530645
1827000 258.84407153651375211 1.6411414429826751693
1830500 257.81436444078929071 -92.161151381027565321
1834000 257.89844169572700139 -130.28471816880056622
1837500 256.94219312112028319 -129.48040487661461384
1841000 252.42224243789408433 5.6348768598653018458
1844500 246.33491953934188246 -43.892926725645601493
1848000 258.57050162708708285 -122.09318372735684477
1851500 255.83550497556598202 -3.4439537332822247606
1855000 261.68563351343027534 -72.107925733866565565
1858500 251.57664656307025552 40.51722674961055759
1862000 252.23072843607508275 -115.84326782929448996
1865500 256.36373015975277667 -42.214042975997998042
1869000 254.24632921165999733 -6.4540081665708770586
1872500 261.80518705098438659 99.751867938847468054
1876000 256.36167018043630605 -8.5078152634772568064
1879500 259.99497756392099745 -35.905590312696766375
1883000 252.14619462233409308 -173.72036879479000504
1886500 252.29885594421440942 -62.124728738053661914
1890000 249.75622390792662486 50.726421923605691688
1893500 256.57422086145180629 -60.025104116145811872
1897000 255.98395475195977156 -77.022417513660244026
1900500 258.81348933768174447 12.191826761274853652
1904000 260.97602093928486511 -30.461145988436399534
1907500 253.92296006738908432 38.380201778188052231
1911000 263.31237082470181576 0.14763833543057280906
1914500 258.7468235239449541 -62.144392785898318721
1918000 252.33716669313213288 -46.78333187815116645
1921500 250.35430193158705947 -75.944662211725557199
1925000 253.87252076467515849 73.842489761538189441
1928500 246.16732192859169004 -82.542774305257452738
1932000 252.07212076192894301 23.154550009583353187
1935500 254.91256998533177125 34.13879769917177498
1939000 257.56292162264037415 -22.873622996303407007
1942500 257.76898275858945908 39.49857889015041934
1946000 260.62378990076570062 -88.53064510360927386
1949500 259.22430737498530107 -3.7956914009791469233
1953000 269.49562695420104319 -14.35434813865319903
1956500 257.34304846736574746 -4.1440459193227745516
1960000 263.27184933562375591 116.79353658245720737
1963500 252.6620846956186881 -51.041087756389444507
1967000 259.08974437839532357 -46.751161552560866141
1970500 248.97265415334780414 -36.590926884282701792
1974000 254.54505399339032579 14.08006413110342514
1977500 250.53843934751634492 -91.415340524498660102
1981000 253.40472597632137308 15.430773538730244709
1984500 252.17089167926246773 -64.369430636379135535
1988000 257.15403181030370661 -87.038713122982684922
1991500 243.4262384620501507 -29.707848718397691812
1995000 252.52548587434191063 13.399566785120180512
1998500 254.91782540662612178 73.07049581579082087
2002000 263.21025946839745302 5.2876594259395206521
2005500 255.04659294418567583 -50.853696282944007123
2009000 258.31655115642763576 -30.496368289430204612
2012500 259.40486920451809283 -56.52638272652198026
2016000 250.15438534845017671 100.12994496112952447
2019500 250.99966919894515627 82.245840774573068188
2023000 248.59516761909011962 -92.500264845076358711
2026500 254.1994763109984774 21.537944131908488998
2030000 252.21071217017191657 -5.4196313918460292669
2033500 252.94667823449620414 -44.302551168687948291
2037000 253.5590745907074961 -13.435812939547329137
2040500 252.32637141509218281 -98.714195537287622528
2044000 252.6268986580640501 -117.95650233175676647
2047500 248.29789385327774198 -65.943361551759110739
2051000 250.99438394831392429 -16.124622348747838174
2054500 250.24138754338312651 26.564296826149302433
2058000 245.87623820109598682 27.855690600258228073
2061500 251.43454693540357425 17.066458228301719657
2065000 258.67033364534461271 -33.174136785599067423
2068500 249.58020980121764865 -26.243069143376533958
2072000 258.22837648333501193 -34.257691766590937732
2075500 262.71702592419910616 27.554754567437463209
2079000 250.64412747694461814 -27.67722983660600633
2082500 257.64493860400835956 56.723898126624291649
2086000 250.27593851578129147 -83.401142965029393395
2089500 262.04912112140118552 -141.83889876653870488
2093000 250.14438166273939146 112.86433106344748012
2096500 252.70849771147797469 -134.30087991434720607
2100000 255.82108521205549323 -54.368213806945874467
2103500 257.20077471767928046 -16.792890065956150636
2107000 249.69656310455536641 55.397252075496510315
2110500 252.68906819891304849 6.9994475220873662025
2114000 258.66771653060493463 157.16500835644876588
2117500 256.20800335858422159 81.643612973302509772
2121000 259.4682588511236645 -27.242572235705122097
2124500 255.03036904472381252 23.471893705972902922
2128000 257.36973725381278655 -76.185552043777406084
2131500 261.82566383351456807 -68.173066150898577575
2135000 254.9491889399302238 31.37570937640890989
2138500 245.13511529621814589 63.00488728577494868
2142000 254.19070570998337644 -41.912513951374648968
2145500 265.90973979399558402 26.926717338856033024
2149000 256.09842403166658187 -179.50155008585633709
2152500 251.24679949642793986 -22.087544615460615205
2156000 258.91917629898927089 26.966929423415432865
2159500 256.53870818811958543 -72.588388417392636143
2163000 258.76367325393584906 22.253859044373800913
2166500 253.87329743744749067 -37.211965377574060199
2170000 252.25770049232360748 6.1712789911756278372
2173500 256.2777410983009645 -112.77565359236675135
2177000 259.79108439497190375 53.077067286729409545
2180500 255.757244691853316 -54.434494770258602614
2184000 259.02389844391416318 -84.660471330332086382
2187500 261.30686194487697094 -111.92702263053557488
2191000 258.35317625097422933 -20.872681860040625423
2194500 260.30670861551533335 -21.271403248830754507
2198000 252.02858281656094164 21.752048769845043097
2201500 253.00656629945825671 9.3433546186211824391
2205000 257.46545093382337654 169.26297588605208944
2208500 255.52675183884792887 -33.173060071045227915
2212000 254.14486058554592773 -27.420238723742283327
2215500 252.1207650358635135 6.5123849597588296945
2219000 262.30170106411856068 -42.500116430866938799
2222500 264.16186485610268164 -69.495715440347609615
2226000 253.10731962532940997 -60.995640600868178183
2229500 263.38513374338134554 -124.38324157511040369
2233000 263.55222468757722254 -8.0512796686671741497
2236500 258.50806451356419302 -24.01114865511858909
2240000 254.00535467971599246 -99.875490639631806289
2243500 258.87762975268583432 -119.26931836357299233
2247000 250.64313661938805922 -25.888668868564607806
2250500 256.27925265264315158 -5.5700242659730641037
2254000 260.85107461420398067 107.28603857238067576
2257500 254.70691844778636437 52.210701436221278016
2261000 254.8442903751020765 74.103829006407522684
2264500 256.05112776951176556 -163.42522144101184267
2268000 257.79627725749173806 -142.34892247178703428
2271500 263.35891656625165069 -32.561773125089523262
2275000 261.73350211346752303 -63.060520890609701894
2278500 251.52017636523754618 -7.8446605142011680556
2282000 261.50863966301710661 -20.318712412776960718
2285500 258.19421641466868778 -93.779082824008128227
2289000 256.82658726580041275 -81.212381732289983916
2292500 254.63782586701154287 -0.31416172503488870582
2296000 250.81658931829821313 -17.903843031793464036
2299500 250.81466121338095832 -6.31095714367809979
2303000 255.27460070641799916 -88.371058458812242975
2306500 257.34137915138188646 58.197951901920717432
2310000 256.72116016879982681 -10.759012079883710555
2313500 256.57439418471170711 85.80829821548169889
2317000 248.39053976015136982 -128.15845945667825845
2320500 255.75478554641739493 85.669864663923448234
2324000 263.8551476567280929 -110.13630762361574966
2327500 254.14834529580622302 -64.411536545354223904
2331000 255.97066013689712349 17.225216121237806988
2334500 255.48433585351219222 -75.427788005062680554
2338000 259.8375119204507655 -131.82516362290729717
2341500 251.42975607978590347 -58.26931794822712618
